,site_code,year,habitat.type,plot,ppt_ambient,ppt_drought,n_treat_days,perc_reduction,ppt_drought730,precip,AI,drtpct_map,drtpct_map730,amb_pct,amb_abspct,drtpct_map100,habitat.num,Extreme,Extreme.num,X,mass_category,prop.ave
255,sclaudio.ar,2018,Grassland,7,1016.406452,827.4709677,176,18.58857582,951.8645161,950,0.7277,-0.128977929,0.001962649,0.069901528,0.069901528,-12.89779287,1,NotExtreme,0,79,GRAMINOID,1
256,sedgwick.us,2016,Grassland,5,304,133.6,116,56.05263158,216.3,380,0.3967,-0.648421053,-0.430789474,-0.2,0.2,-64.84210526,1,Extr,1,80,GRAMINOID,0.843203824
257,sedgwick.us,2016,Grassland,6,304,133.6,116,56.05263158,216.3,380,0.3967,-0.648421053,-0.430789474,-0.2,0.2,-64.84210526,1,Extr,1,80,GRAMINOID,0.843203824
258,sedgwick.us,2016,Grassland,3,304,133.6,116,56.05263158,216.3,380,0.3967,-0.648421053,-0.430789474,-0.2,0.2,-64.84210526,1,Extr,1,80,GRAMINOID,0.843203824
259,sedgwick.us,2016,Grassland,9,304,133.6,116,56.05263158,216.3,380,0.3967,-0.648421053,-0.430789474,-0.2,0.2,-64.84210526,1,Extr,1,80,GRAMINOID,0.843203824
260,sedgwick.us,2016,Grassland,1,304,133.6,116,56.05263158,216.3,380,0.3967,-0.648421053,-0.430789474,-0.2,0.2,-64.84210526,1,Extr,1,80,GRAMINOID,0.843203824
261,sevblack.us,2019,Grassland,114,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
262,sevblack.us,2019,Grassland,112,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
263,sevblack.us,2019,Grassland,102,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
264,sevblack.us,2019,Grassland,104,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
265,sevblack.us,2019,Grassland,106,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
266,sevblack.us,2019,Grassland,108,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
267,sevblack.us,2019,Grassland,110,245.0000045,84.9148954,360,65.34085966,187.6595866,249,0.177,-0.658976324,-0.246347042,-0.016064239,0.016064239,-65.89763237,1,Extr,1,81,GRAMINOID,0.497022465
268,sevblue.us,2019,Grassland,110,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
269,sevblue.us,2019,Grassland,112,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
270,sevblue.us,2019,Grassland,114,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
271,sevblue.us,2019,Grassland,108,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
272,sevblue.us,2019,Grassland,106,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
273,sevblue.us,2019,Grassland,102,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
274,sevblue.us,2019,Grassland,104,229.6,78.064,365,66,186.1,255,0.1933,-0.693866667,-0.270196078,-0.099607843,0.099607843,-69.38666667,1,Extr,1,82,GRAMINOID,0.970426261
275,sevmixed.us,2019,Grassland,114,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
276,sevmixed.us,2019,Grassland,112,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
277,sevmixed.us,2019,Grassland,104,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
278,sevmixed.us,2019,Grassland,106,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
279,sevmixed.us,2019,Grassland,108,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
280,sevmixed.us,2019,Grassland,102,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
281,sevmixed.us,2019,Grassland,110,227.0836096,77.20842727,365,66,201.7435966,234,0.171,-0.670049456,-0.137847878,-0.029557224,0.029557224,-67.00494561,1,Extr,1,84,GRAMINOID,0.755763224
282,sgsdrt.us,2019,Grassland,4,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
283,sgsdrt.us,2019,Grassland,5,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
284,sgsdrt.us,2019,Grassland,6,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
285,sgsdrt.us,2019,Grassland,32,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
286,sgsdrt.us,2019,Grassland,33,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
287,sgsdrt.us,2019,Grassland,1,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
288,sgsdrt.us,2019,Grassland,2,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
289,sgsdrt.us,2019,Grassland,3,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
290,sgsdrt.us,2019,Grassland,37,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
291,sgsdrt.us,2019,Grassland,38,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
292,sgsdrt.us,2019,Grassland,39,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
293,sgsdrt.us,2019,Grassland,7,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
294,sgsdrt.us,2019,Grassland,8,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
295,sgsdrt.us,2019,Grassland,9,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
296,sgsdrt.us,2019,Grassland,10,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
297,sgsdrt.us,2019,Grassland,31,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
298,sgsdrt.us,2019,Grassland,36,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
299,sgsdrt.us,2019,Grassland,40,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
300,sgsdrt.us,2019,Grassland,34,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
301,sgsdrt.us,2019,Grassland,35,319.3,108.562,439,66,262.82904,341,0.3209,-0.681636364,-0.229240352,-0.063636364,0.063636364,-68.16363636,1,Extr,1,85,GRAMINOID,0.821258575
302,skotsvar.no,2018,Shrubland,7,998.2000146,399.2800058,466,60,2120.72,1766,4.9031,-0.773907131,0.200860702,-0.434767829,0.434767829,-77.39071315,2,Extr,1,87,GRAMINOID,0.028842705
303,skotsvar.no,2018,Shrubland,9,998.2000146,399.2800058,466,60,2120.72,1766,4.9031,-0.773907131,0.200860702,-0.434767829,0.434767829,-77.39071315,2,Extr,1,87,GRAMINOID,0.028842705
304,skotsvar.no,2018,Shrubland,1,998.2000146,399.2800058,466,60,2120.72,1766,4.9031,-0.773907131,0.200860702,-0.434767829,0.434767829,-77.39071315,2,Extr,1,87,GRAMINOID,0.028842705
305,skotsvar.no,2018,Shrubland,3,998.2000146,399.2800058,466,60,2120.72,1766,4.9031,-0.773907131,0.200860702,-0.434767829,0.434767829,-77.39071315,2,Extr,1,87,GRAMINOID,0.028842705
306,skotsvar.no,2018,Shrubland,5,998.2000146,399.2800058,466,60,2120.72,1766,4.9031,-0.773907131,0.200860702,-0.434767829,0.434767829,-77.39071315,2,Extr,1,87,GRAMINOID,0.028842705
307,skotsvar.no,2018,Shrubland,6,998.2000146,399.2800058,466,60,2120.72,1766,4.9031,-0.773907131,0.200860702,-0.434767829,0.434767829,-77.39071315,2,Extr,1,87,GRAMINOID,0.028842705
308,sonora.us,2018,Grassland,11,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
309,sonora.us,2018,Grassland,13,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
310,sonora.us,2018,Grassland,18,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
311,sonora.us,2018,Grassland,5,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
312,sonora.us,2018,Grassland,24,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
313,sonora.us,2018,Grassland,26,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
314,sonora.us,2018,Grassland,32,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
315,sonora.us,2018,Grassland,57,565.15,212.35162,246,62.42561798,495.046,567.9,0.3674,-0.626075682,-0.12828667,-0.004842402,0.004842402,-62.60756823,1,Extr,1,88,GRAMINOID,0.510485241
316,spvdrt.ar,2016,Grassland,3,247.087692,185.8846275,135,24.76977466,150.5903286,220.6,0.2058,-0.157367962,-0.317360251,0.120071133,0.120071133,-15.73679624,1,NotExtreme,0,89,GRAMINOID,0.756160563
317,spvdrt.ar,2016,Grassland,5,247.087692,185.8846275,135,24.76977466,150.5903286,220.6,0.2058,-0.157367962,-0.317360251,0.120071133,0.120071133,-15.73679624,1,NotExtreme,0,89,GRAMINOID,0.756160563
318,spvdrt.ar,2016,Grassland,1,247.087692,185.8846275,135,24.76977466,150.5903286,220.6,0.2058,-0.157367962,-0.317360251,0.120071133,0.120071133,-15.73679624,1,NotExtreme,0,89,GRAMINOID,0.756160563
319,syferkuil.za,2015,Grassland,5,421.51,244.1746,217,42.07145738,584.226815,478,0.6168,-0.489174477,0.222231831,-0.118179916,0.118179916,-48.9174477,1,Extr,1,91,GRAMINOID,0.956417649
320,syferkuil.za,2015,Grassland,6,421.51,244.1746,217,42.07145738,584.226815,478,0.6168,-0.489174477,0.222231831,-0.118179916,0.118179916,-48.9174477,1,Extr,1,91,GRAMINOID,0.956417649
321,syferkuil.za,2015,Grassland,8,421.51,244.1746,217,42.07145738,584.226815,478,0.6168,-0.489174477,0.222231831,-0.118179916,0.118179916,-48.9174477,1,Extr,1,91,GRAMINOID,0.956417649
322,syferkuil.za,2015,Grassland,7,421.51,244.1746,217,42.07145738,584.226815,478,0.6168,-0.489174477,0.222231831,-0.118179916,0.118179916,-48.9174477,1,Extr,1,91,GRAMINOID,0.956417649
323,torla.es,2016,Grassland,1,1759.933333,1561.305333,195,11.28610932,913.8,1405.357,1.671,0.110967059,-0.349773759,0.252303388,0.252303388,11.09670589,1,NotExtreme,0,94,GRAMINOID,0.301197973
324,torla.es,2016,Grassland,2,1759.933333,1561.305333,195,11.28610932,913.8,1405.357,1.671,0.110967059,-0.349773759,0.252303388,0.252303388,11.09670589,1,NotExtreme,0,94,GRAMINOID,0.301197973
325,torla.es,2016,Grassland,7,1759.933333,1561.305333,195,11.28610932,913.8,1405.357,1.671,0.110967059,-0.349773759,0.252303388,0.252303388,11.09670589,1,NotExtreme,0,94,GRAMINOID,0.301197973
326,torla.es,2016,Grassland,8,1759.933333,1561.305333,195,11.28610932,913.8,1405.357,1.671,0.110967059,-0.349773759,0.252303388,0.252303388,11.09670589,1,NotExtreme,0,94,GRAMINOID,0.301197973
327,torla.es,2016,Grassland,11,1759.933333,1561.305333,195,11.28610932,913.8,1405.357,1.671,0.110967059,-0.349773759,0.252303388,0.252303388,11.09670589,1,NotExtreme,0,94,GRAMINOID,0.301197973
328,torla.es,2016,Grassland,12,1759.933333,1561.305333,195,11.28610932,913.8,1405.357,1.671,0.110967059,-0.349773759,0.252303388,0.252303388,11.09670589,1,NotExtreme,0,94,GRAMINOID,0.301197973
329,ukulingadrt.za,2020,Grassland,5,644.598,362.599,210,43.74804141,693.6,732.6,0.6357,-0.50505187,-0.053235053,-0.12012285,0.12012285,-50.50518701,1,Extr,1,95,GRAMINOID,0.926321113
330,ukulingadrt.za,2020,Grassland,8,644.598,362.599,210,43.74804141,693.6,732.6,0.6357,-0.50505187,-0.053235053,-0.12012285,0.12012285,-50.50518701,1,Extr,1,95,GRAMINOID,0.926321113
331,ukulingadrt.za,2020,Grassland,3,644.598,362.599,210,43.74804141,693.6,732.6,0.6357,-0.50505187,-0.053235053,-0.12012285,0.12012285,-50.50518701,1,Extr,1,95,GRAMINOID,0.926321113
332,urat.cn,2018,Grassland,19,196.851909,110.5018196,237,43.86550774,152.762803,152,0.1638,-0.273014345,0.005018441,0.295078349,0.295078349,-27.30143447,1,NotExtreme,0,96,GRAMINOID,0.49414642
333,urat.cn,2018,Grassland,32,196.851909,110.5018196,237,43.86550774,152.762803,152,0.1638,-0.273014345,0.005018441,0.295078349,0.295078349,-27.30143447,1,NotExtreme,0,96,GRAMINOID,0.49414642
334,urat.cn,2018,Grassland,53,196.851909,110.5018196,237,43.86550774,152.762803,152,0.1638,-0.273014345,0.005018441,0.295078349,0.295078349,-27.30143447,1,NotExtreme,0,96,GRAMINOID,0.49414642
335,urat.cn,2018,Grassland,215,196.851909,110.5018196,237,43.86550774,152.762803,152,0.1638,-0.273014345,0.005018441,0.295078349,0.295078349,-27.30143447,1,NotExtreme,0,96,GRAMINOID,0.49414642
336,urat.cn,2018,Grassland,612,196.851909,110.5018196,237,43.86550774,152.762803,152,0.1638,-0.273014345,0.005018441,0.295078349,0.295078349,-27.30143447,1,NotExtreme,0,96,GRAMINOID,0.49414642
337,urat.cn,2018,Grassland,48,196.851909,110.5018196,237,43.86550774,152.762803,152,0.1638,-0.273014345,0.005018441,0.295078349,0.295078349,-27.30143447,1,NotExtreme,0,96,GRAMINOID,0.49414642
338,wytham.uk,2017,Grassland,6,591.494,477.868,335,19.21000044,758.1,743.6,0.9601,-0.357358795,0.019499731,-0.204553523,0.204553523,-35.73587951,1,Extr,1,98,GRAMINOID,0.607076203
339,wytham.uk,2017,Grassland,7,591.494,477.868,335,19.21000044,758.1,743.6,0.9601,-0.357358795,0.019499731,-0.204553523,0.204553523,-35.73587951,1,Extr,1,98,GRAMINOID,0.607076203
340,wytham.uk,2017,Grassland,8,591.494,477.868,335,19.21000044,758.1,743.6,0.9601,-0.357358795,0.019499731,-0.204553523,0.204553523,-35.73587951,1,Extr,1,98,GRAMINOID,0.607076203
341,wytham.uk,2017,Grassland,9,591.494,477.868,335,19.21000044,758.1,743.6,0.9601,-0.357358795,0.019499731,-0.204553523,0.204553523,-35.73587951,1,Extr,1,98,GRAMINOID,0.607076203
342,wytham.uk,2017,Grassland,10,591.494,477.868,335,19.21000044,758.1,743.6,0.9601,-0.357358795,0.019499731,-0.204553523,0.204553523,-35.73587951,1,Extr,1,98,GRAMINOID,0.607076203
343,xilin.cn,2018,Grassland,19,295,169.7,242,42.47457627,367.4,338,0.4604,-0.497928994,0.086982249,-0.127218935,0.127218935,-49.79289941,1,Extr,1,99,GRAMINOID,0.854202139
344,xilin.cn,2018,Grassland,32,295,169.7,242,42.47457627,367.4,338,0.4604,-0.497928994,0.086982249,-0.127218935,0.127218935,-49.79289941,1,Extr,1,99,GRAMINOID,0.854202139
345,xilin.cn,2018,Grassland,48,295,169.7,242,42.47457627,367.4,338,0.4604,-0.497928994,0.086982249,-0.127218935,0.127218935,-49.79289941,1,Extr,1,99,GRAMINOID,0.854202139
346,xilin.cn,2018,Grassland,53,295,169.7,242,42.47457627,367.4,338,0.4604,-0.497928994,0.086982249,-0.127218935,0.127218935,-49.79289941,1,Extr,1,99,GRAMINOID,0.854202139
347,xilin.cn,2018,Grassland,215,295,169.7,242,42.47457627,367.4,338,0.4604,-0.497928994,0.086982249,-0.127218935,0.127218935,-49.79289941,1,Extr,1,99,GRAMINOID,0.854202139
348,xilin.cn,2018,Grassland,612,295,169.7,242,42.47457627,367.4,338,0.4604,-0.497928994,0.086982249,-0.127218935,0.127218935,-49.79289941,1,Extr,1,99,GRAMINOID,0.854202139
349,yanchi.cn,2018,Grassland,19,460.5135108,273.7453733,227,40.55649468,314.7028237,337,0.3168,-0.187699189,-0.066163728,0.366508934,0.366508934,-18.7699189,1,NotExtreme,0,100,GRAMINOID,0.344938282
350,yanchi.cn,2018,Grassland,32,460.5135108,273.7453733,227,40.55649468,314.7028237,337,0.3168,-0.187699189,-0.066163728,0.366508934,0.366508934,-18.7699189,1,NotExtreme,0,100,GRAMINOID,0.344938282
351,yanchi.cn,2018,Grassland,48,460.5135108,273.7453733,227,40.55649468,314.7028237,337,0.3168,-0.187699189,-0.066163728,0.366508934,0.366508934,-18.7699189,1,NotExtreme,0,100,GRAMINOID,0.344938282
352,yanchi.cn,2018,Grassland,53,460.5135108,273.7453733,227,40.55649468,314.7028237,337,0.3168,-0.187699189,-0.066163728,0.366508934,0.366508934,-18.7699189,1,NotExtreme,0,100,GRAMINOID,0.344938282
353,yanchi.cn,2018,Grassland,215,460.5135108,273.7453733,227,40.55649468,314.7028237,337,0.3168,-0.187699189,-0.066163728,0.366508934,0.366508934,-18.7699189,1,NotExtreme,0,100,GRAMINOID,0.344938282
354,yanchi.cn,2018,Grassland,612,460.5135108,273.7453733,227,40.55649468,314.7028237,337,0.3168,-0.187699189,-0.066163728,0.366508934,0.366508934,-18.7699189,1,NotExtreme,0,100,GRAMINOID,0.344938282
355,yarradrt.au,2016,Grassland,12,1131,660.79,274,41.57471264,795.2,800,0.661,-0.1740125,-0.006,0.41375,0.41375,-17.40125,1,NotExtreme,0,101,GRAMINOID,0.957975343
356,yarradrt.au,2016,Grassland,14,1131,660.79,274,41.57471264,795.2,800,0.661,-0.1740125,-0.006,0.41375,0.41375,-17.40125,1,NotExtreme,0,101,GRAMINOID,0.957975343
357,yarradrt.au,2016,Grassland,27,1131,660.79,274,41.57471264,795.2,800,0.661,-0.1740125,-0.006,0.41375,0.41375,-17.40125,1,NotExtreme,0,101,GRAMINOID,0.957975343
358,yarradrt.au,2016,Grassland,38,1131,660.79,274,41.57471264,795.2,800,0.661,-0.1740125,-0.006,0.41375,0.41375,-17.40125,1,NotExtreme,0,101,GRAMINOID,0.957975343
359,youyu.cn,2018,Grassland,1,552.6393715,334.9778654,235,39.38581239,526.748403,390,0.4621,-0.141082396,0.350636931,0.417024029,0.417024029,-14.10823964,1,NotExtreme,0,102,GRAMINOID,0.745157333
360,youyu.cn,2018,Grassland,21,552.6393715,334.9778654,235,39.38581239,526.748403,390,0.4621,-0.141082396,0.350636931,0.417024029,0.417024029,-14.10823964,1,NotExtreme,0,102,GRAMINOID,0.745157333
361,youyu.cn,2018,Grassland,45,552.6393715,334.9778654,235,39.38581239,526.748403,390,0.4621,-0.141082396,0.350636931,0.417024029,0.417024029,-14.10823964,1,NotExtreme,0,102,GRAMINOID,0.745157333
362,youyu.cn,2018,Grassland,57,552.6393715,334.9778654,235,39.38581239,526.748403,390,0.4621,-0.141082396,0.350636931,0.417024029,0.417024029,-14.10823964,1,NotExtreme,0,102,GRAMINOID,0.745157333
363,youyu.cn,2018,Grassland,62,552.6393715,334.9778654,235,39.38581239,526.748403,390,0.4621,-0.141082396,0.350636931,0.417024029,0.417024029,-14.10823964,1,NotExtreme,0,102,GRAMINOID,0.745157333
364,youyu.cn,2018,Grassland,76,552.6393715,334.9778654,235,39.38581239,526.748403,390,0.4621,-0.141082396,0.350636931,0.417024029,0.417024029,-14.10823964,1,NotExtreme,0,102,GRAMINOID,0.745157333
